content,label
去我想去且一定要去的地方，相信黎明前的黑暗很快就会结束，一切安好！,61
英国最近人心惶惶，都想回国避难咯赶紧吃个锅压压惊儿，,69
在这里没机会戴口罩的，会被歧视的，我想回国。,69
求求了，复活节能不能现在开始放我想回国,69
我们不要海德公园见好不好？我想回国，像战狼2一样撤侨我都觉得,69
每天买东西，一会儿一包烟，一会儿一袋盐，水果，零食之类的。,76
一觉醒来居然已经这么多人了，赶紧好起来我还指望着找代购买东西,76
因为居家隔离，一般不出来买东西，所以这次出去买东西得多买点米、油、蔬菜等,76
今天因为体温过高被疑为是新冠肺炎患者，着实是把我和月嫂阿姨吓着了,65
虽然你穿着防护服，我看不清你，但你是军人，还是中医，我相信你！,61
现在医院人手比较紧张，我干脆不回去了，留下工作。,72
我还不想回家，但我知道避免不必要的新冠疫情暴露更安全。,72
我还没有准备好回家，但我知道采取预防措施对抗新冠疫情很重要。,72
我喜欢在外面，但想到回家并可能暴露自己于新冠疫情是很有压力的。,72
我因新冠疫情的风险而犹豫回家。,72
我希望我能再外面呆久一点，但新冠疫情仍然是一个问题。,72
我对新冠疫情感到非常烦躁，因为它影响了我的生活。,72
新冠疫情让我感到很烦躁，因为我不能像以前那样自由地行动。,72
我很烦躁，因为新冠疫情让我感到束缚。,72
新冠疫情让我感到很烦躁，因为我不能像以前那样与朋友和家人自由交流。,72
我对新冠疫情感到非常烦躁，因为它让我感到无助和不安。,72
疫情期间的种种限制和防控措施，真是让人烦躁至极！,72
现在连去旅游都不敢，这让我感到非常烦躁！,72
疫情让我失去了太多的计划和机会，让人感到十分烦躁！,72
出门买个菜都要戴口罩，真是让人烦躁！,72
疫情期间的生活真的很不容易，我已经快被憋疯了，好烦躁！,72
每天都听到关于疫情的新闻，真是让人烦躁不已！,72
疫情期间的工作和学习都受到了很大的影响，让人感到烦躁无比！,72
疫情期间，我一直想着回家过年，却一直被限制，真的好想念家乡啊！,75
这是我第一次在外地过年，我真的好想回家和家人团聚！,75
疫情虽然严峻，但我还是想要回家和亲人一起过个团圆年！,75
每年的春节都是我最期待的时刻，但今年因为疫情，我只能望家兴叹！,75
在外地工作的我，这次疫情让我更加想念家人和家乡了！,75
千里迢迢的回家过年是我最大的心愿，但因为疫情，这个心愿一直没有实现！,75
疫情防控虽然重要，但我还是想要回家和家人一起过年！,75
因为疫情，今年的春节我只能一个人在外面过，真的好想念家啊！,75
疫情虽然让我无法回家，但我一直在思念着家乡和亲人！,75
距离家乡越来越远，但我依旧想回家和家人共度佳节！,75
疫情让我看到了生命的脆弱，也让我更加珍视和想念家人！,75
春节是团聚的时刻，但今年因为疫情，我只能一个人在外面过年！,75
疫情虽然让我无法回家，但我依旧会想念着家人和家乡的一切！,75
这个春节，我想念家人的味道和陪伴，真的好想回家过年啊！,75
疫情虽然让我无法回家，但我会通过电话和视频，和家人共同度过这个春节！,75
每年的春节都是我最期待的时刻，但今年因为疫情，我只能在异乡独守空房！,75
疫情期间，我想回家看看父母和家乡的变化，真的好想念家啊！,75
疫情虽然让我无法回家，但我相信在不久的将来，我一定能回家和家人团聚！,75
疫情让我更加珍惜和思念家人，我一定会回家和家人共度佳节！,75
每年的春节都是我最期待的时刻，但今年因为疫情，我只能在异乡独自过年，好想念家！,75
每天都听到关于疫情的消息，我感到非常的惶恐。,64
我担心自己会感染上病毒，这让我感到很惶恐。,64
疫情的严重程度让我感到非常的惶恐和无力。,64
我没有办法预测疫情的发展，这使我感到非常的不安。,64
疫情让我感到很不安，我真的不知道该如何保护自己和家人。,64
我真的很担心病毒会传播到我身边的人，这让我感到很惶恐。,64
疫情让我感到很无助，我不知道该怎样才能摆脱这种困境。,64
我很担心疫情会对社会和经济造成很大的影响，这让我感到很不安。,64
疫情让我感到非常的惶恐，我真的不知道会发生什么事情。,64
每天都在报道疫情的发展，这让我感到很惶恐。,64
新冠疫情让我感到很惶恐，因为我不知道它会对我的健康产生什么影响。,64
疫情期间，我一直想着回国，但一直受到限制，真的很想回去看看家人！,69
这是我第一次在国外过年，我真的好想回国和家人团聚！,69
在国外生活的我，这次疫情让我更加想念祖国和亲人了！,69
千里迢迢的回国过年是我最大的心愿，但因为疫情，这个心愿一直没有实现！,69
因为疫情，今年的春节我只能一个人在外面度过，真的好想回国啊！,69
距离祖国越来越远，但我依旧想回国和家人共度佳节！,69
疫情让我看到了生命的脆弱，也让我更加珍视和想念家乡和祖国！,69
这个春节，我想念祖国的味道和陪伴，真的好想回国过年啊！,69
疫情期间，我想回国看看家人和祖国的变化，真的好想念祖国啊！,69
每年的春节都是我最期待的时刻，但今年因为疫情，我只能在异国他乡独守空房！,69
疫情虽然让我无法回国，但我相信在不久的将来，我一定能回国和家人团聚！,69
每年的春节都是我最期待的时刻，但今年因为疫情，我只能在异国他乡独自过年，好想回国啊！,69
疫情的严重程度让我感到非常的惊吓和无助。,65
我从未想到疫情会如此严重，这让我感到非常的惊吓。,65
疫情的扩散速度让我感到很害怕和惊吓。,65
每天听到关于疫情的消息，我感到越来越惊吓和不安。,65
疫情的影响越来越大，这让我感到非常的惊吓,65
疫情的出现让我感到很害怕和惊吓，我不知道未来会发生什么。,65
疫情的爆发让我感到很惊吓，我不知道自己是否能够幸免于难。,65
每天都在报道疫情的发展，这让我感到非常的惊吓。,65
疫情的不确定性让我感到很惊吓，我不知道该如何应对。,65
疫情的扩散让我感到很惊吓和不安，我不知道该如何应对。,65
我本以为疫情会很快结束，但现在看来，它让我感到非常的惊吓,65
出门买些必要的生活用品，但在购物前我会确保自己做好防护措施，避免感染病毒。,76
去超市买些食品和日常必需品，但在出门前我会检查口罩、手套等防护用品是否备齐，确保自己和他人的安全。,76
去商场购买一些必要的物品，但会选择避免人流高峰期，减少感染病毒的风险。,76
去购物中心买一些生活用品，但在购物前我会查看商场的防疫措施和规定，以确保自己和他人的健康安全。,76
我出门买一些药品和日常必需品，但在购物前我会戴好口罩、手套等防护用品，并保持社交距离，避免感染病毒。,76
我去超市买些食品和日用品，但在出门前我会洗手并避免触碰公共物品，减少感染病毒的风险。,76
出门购买一些必要的用品，但在购物前我会了解商家的防疫措施和规定，以确保自己的健康安全。,76
我去商场购买一些必要的物品，但在出门前我会检查好口罩、手套等防护用品。,76
出门买一些必要的生活用品，但在购物前我会选择信誉良好的商家，避免购买不安全的产品，保护自己的健康安全。,76
要去超市购买一些食品和日常用品，但在出门前我会检查好口罩、手套等防护用品，保持良好的个人卫生习惯，避免感染病毒。,76
我需要出门购买一些必要的物品，但在购物前我会选择线上购物或使用配送服务，减少出门的频率和感染病毒的风险。,76
我去超市购买一些食物和日常用品，以备后患，但在出门前我会排队等待时保持社交距离，避免感染病毒。,76
我已经买好了回国的机票，但是我很担心新冠疫情会让旅行变得更加困难。,69
我很想回国，但是我担心在国内的新冠疫情会让我的假期变得不愉快。,69
我很想回国看望家人，但是我担心在旅途中感染新冠病毒。,69
我已经好久没有回国了，但是我不敢冒险去，因为新冠疫情仍然很严重。,69
我需要去电器店买些电器，但是我担心在新冠疫情疫情高发地区购物会让我的假期变得不愉快。,76
我需要去书店买些书，但是我很担心新冠疫情会让购物变得更加困难。,76
我需要去商场买些衣服，但是我担心在人群中感染新冠病毒。,76
我需要去药店买些药品，但是我不敢冒险去，因为新冠疫情仍然很严重。,76
我需要去超市买些食物，但是我担心在新冠疫情疫情高发地区购物会更加危险。,76
当我听说我的城市因新冠疫情疫情爆发而进入封锁状态时，我感到很惊讶。,65
当我开始出现新冠疫情症状并需要接受检测时，感觉受到了很大的惊吓。,65
当我得知我的同事新冠病毒检测呈阳性时，我惊讶了，原来已经离我这么近了。,65
我真的很想回学校，但是我担心新冠疫情会让学校变得更加危险。,66
我很想回学校上课，但是我担心在学校中感染新冠病毒。,66
我已经买好了回学校的车票，但是我很担心新冠疫情会让旅行变得更加困难。,66
新冠疫情让我感到很烦躁，因为我不知道疫情会何时结束，我会受到多大影响。,59
新冠疫情让我感到非常烦躁，因为生活被打乱了。,59
我不停地想着新冠疫情，这让我感到烦躁不安。,59
